,date,applicant_id,program,intake,cohort,gender,age_on_program_start,months_work_experience,years_work_experience,nationality,other_nationality,applicant_state,submitted_on,submitted_days_ago
207,2023-03-30,283,Master in Finance,September 2022,Master in Finance September 2022,Female,23,12.0,1.0,India,,withdrawn,2021-09-16,560
208,2023-03-30,285,Master in Management,September 2022,Master in Management September 2022,Male,33,9.0,0.75,Russian Federation,,enrolled,2022-03-19,376
209,2023-03-30,286,Master in Finance,September 2023,Master in Finance September 2023,Female,22,0.0,0.0,India,,withdrawn,2022-10-05,176
210,2023-03-30,287,Master in Finance,September 2022,Master in Finance September 2022,Female,24,12.0,1.0,China,,enrolled,2022-03-05,390
211,2023-03-30,288,Master in Management,September 2021,Master in Management September 2021,Male,24,9.0,0.75,Chile,,enrolled,2020-10-06,905
212,2023-03-30,289,Master in Marketing,September 2022,Master in Marketing September 2022,Female,22,6.0,0.5,India,,on_hold,2022-01-23,431
213,2023-03-30,290,Master in Management,September 2022,Master in Management September 2022,Male,23,0.0,0.0,Russian Federation,,enrolled,2022-08-28,214
214,2023-03-30,291,Master in Marketing,September 2022,Master in Marketing September 2022,Male,22,0.0,0.0,Nigeria,,enrolled,2021-09-09,567
215,2023-03-30,292,Master in Finance,September 2022,Master in Finance September 2022,Male,22,0.0,0.0,Germany,,rejected,2021-11-23,492
216,2023-03-30,295,Master in Management,September 2021,Master in Management September 2021,Female,23,5.0,0.4166666666666667,India,,withdrawn,2021-03-09,751
217,2023-03-30,296,Master in Finance,September 2021,Master in Finance September 2021,Female,22,0.0,0.0,China,,declined_offer,2020-10-24,887
218,2023-03-30,297,Master in Marketing,September 2021,Master in Marketing September 2021,Female,25,10.0,0.8333333333333334,Colombia,,enrolled,2021-07-09,629
219,2023-03-30,298,Master in Management,September 2022,Master in Management September 2022,Female,21,0.0,0.0,Russian Federation,Spain,enrolled,2021-10-01,545
220,2023-03-30,299,Master in Marketing,September 2022,Master in Marketing September 2022,Male,24,0.0,0.0,Viet Nam,,enrolled,2022-05-27,307
221,2023-03-30,300,Master in Management,September 2023,Master in Management September 2023,Female,21,0.0,0.0,India,,pending_offer,2023-02-21,37
222,2023-03-30,302,Master in Finance,September 2022,Master in Finance September 2022,Male,28,7.0,0.5833333333333334,India,,withdrawn,2021-12-25,460
223,2023-03-30,303,Master in Finance,September 2022,Master in Finance September 2022,Male,22,0.0,0.0,Germany,,declined_offer,2021-12-09,476
224,2023-03-30,304,Master in Finance,September 2022,Master in Finance September 2022,Female,22,0.0,0.0,Korea,,on_hold,2021-11-29,486
225,2023-03-30,305,Master in Finance,September 2021,Master in Finance September 2021,Male,21,0.0,0.0,India,,on_hold,2020-09-04,937
226,2023-03-30,306,Master in Finance,September 2021,Master in Finance September 2021,Female,22,11.0,0.9166666666666666,India,,withdrawn,2021-03-07,753
227,2023-03-30,310,Master in Marketing,September 2022,Master in Marketing September 2022,Male,26,17.0,1.4166666666666667,Venezuela,,rejected,2022-02-21,402
228,2023-03-30,313,Master in Marketing,September 2021,Master in Marketing September 2021,Female,25,10.0,0.8333333333333334,Hong Kong,,enrolled,2021-06-24,644
229,2023-03-30,314,Master in Marketing,September 2021,Master in Marketing September 2021,Female,23,4.0,0.3333333333333333,Germany,,declined_offer,2021-02-18,770
230,2023-03-30,315,Master in Finance,September 2022,Master in Finance September 2022,Female,21,0.0,0.0,Turkey,,enrolled,2022-02-11,412
231,2023-03-30,317,Master in Finance,September 2022,Master in Finance September 2022,Male,23,17.0,1.4166666666666667,United Kingdom,Chile,rejected,2022-04-11,353
232,2023-03-30,322,Master in Marketing,September 2022,Master in Marketing September 2022,Male,28,36.0,3.0,India,,withdrawn,2022-05-07,327
233,2023-03-30,324,Master in Marketing,September 2021,Master in Marketing September 2021,Male,25,36.0,3.0,India,,enrolled,2020-12-04,846
234,2023-03-30,325,Master in Finance,September 2021,Master in Finance September 2021,Male,23,5.0,0.4166666666666667,Italy,,rejected,2021-01-16,803
235,2023-03-30,327,Master in Marketing,September 2021,Master in Marketing September 2021,Male,21,0.0,0.0,India,,on_hold,2021-07-07,631
236,2023-03-30,330,Master in Finance,September 2021,Master in Finance September 2021,Female,22,0.0,0.0,India,,declined_offer,2020-09-10,931
237,2023-03-30,334,Master in Finance,September 2022,Master in Finance September 2022,Male,25,13.0,1.0833333333333333,India,Czech Republic,rejected,2022-08-19,223
238,2023-03-30,335,Master in Marketing,September 2021,Master in Marketing September 2021,Female,25,24.0,2.0,China,,enrolled,2020-09-18,923
239,2023-03-30,337,Master in Management,September 2021,Master in Management September 2021,Male,22,23.0,1.9166666666666667,India,,on_hold,2021-04-18,711
240,2023-03-30,338,Master in Finance,September 2022,Master in Finance September 2022,Male,22,17.0,1.4166666666666667,India,,enrolled,2022-02-14,409
241,2023-03-30,340,Master in Finance,September 2022,Master in Finance September 2022,Female,25,24.0,2.0,Germany,,rejected,2022-01-09,445
242,2023-03-30,341,Master in Finance,September 2021,Master in Finance September 2021,Female,23,9.0,0.75,Italy,,enrolled,2020-12-11,839
243,2023-03-30,342,Master in Finance,September 2023,Master in Finance September 2023,Male,23,4.0,0.3333333333333333,China,Ghana,enrolled,2022-10-04,177
244,2023-03-30,343,Master in Marketing,September 2021,Master in Marketing September 2021,Female,24,0.0,0.0,Jordan,,on_hold,2021-05-07,692
245,2023-03-30,344,Master in Management,September 2022,Master in Management September 2022,Male,22,0.0,0.0,Germany,,enrolled,2022-06-16,287
246,2023-03-30,346,Master in Finance,September 2023,Master in Finance September 2023,Female,25,14.0,1.1666666666666667,India,,on_hold,2023-03-09,21
247,2023-03-30,347,Master in Marketing,September 2022,Master in Marketing September 2022,Male,24,36.0,3.0,Germany,,on_hold,2021-09-10,566
248,2023-03-30,348,Master in Management,September 2021,Master in Management September 2021,Male,22,17.0,1.4166666666666667,India,,enrolled,2020-10-19,892
249,2023-03-30,349,Master in Management,September 2023,Master in Management September 2023,Female,23,3.0,0.25,Taiwan,,rejected,2022-09-17,194
250,2023-03-30,350,Master in Management,September 2021,Master in Management September 2021,Female,24,10.0,0.8333333333333334,India,,withdrawn,2020-09-17,924
251,2023-03-30,352,Master in Management,September 2021,Master in Management September 2021,Male,22,0.0,0.0,India,,withdrawn,2021-03-20,740
252,2023-03-30,354,Master in Management,September 2021,Master in Management September 2021,Male,24,14.0,1.1666666666666667,India,,rejected,2020-09-28,913
253,2023-03-30,355,Master in Finance,September 2022,Master in Finance September 2022,Female,22,0.0,0.0,China,,enrolled,2022-04-06,358
254,2023-03-30,356,Master in Finance,September 2021,Master in Finance September 2021,Female,25,8.0,0.6666666666666666,Taiwan,,enrolled,2020-10-19,892
255,2023-03-30,358,Master in Finance,September 2021,Master in Finance September 2021,Female,25,11.0,0.9166666666666666,India,,withdrawn,2021-01-31,788
256,2023-03-30,360,Master in Finance,September 2023,Master in Finance September 2023,Male,24,15.0,1.25,India,,new,2023-03-30,0
257,2023-03-30,361,Master in Management,September 2021,Master in Management September 2021,Male,21,3.0,0.25,Ukraine,,enrolled,2020-12-28,822
258,2023-03-30,362,Master in Finance,September 2021,Master in Finance September 2021,Female,23,0.0,0.0,China,,enrolled,2021-08-16,591
259,2023-03-30,364,Master in Finance,September 2021,Master in Finance September 2021,Female,27,10.0,0.8333333333333334,China,,declined_offer,2021-07-21,617
260,2023-03-30,365,Master in Management,September 2023,Master in Management September 2023,Male,23,9.0,0.75,India,,enrolled,2023-01-30,59
261,2023-03-30,366,Master in Management,September 2023,Master in Management September 2023,Female,20,0.0,0.0,Germany,,enrolled,2023-02-17,41
262,2023-03-30,367,Master in Marketing,September 2021,Master in Marketing September 2021,Female,32,13.0,1.0833333333333333,Germany,,declined_offer,2021-06-07,661
263,2023-03-30,368,Master in Marketing,September 2023,Master in Marketing September 2023,Female,24,9.0,0.75,Germany,,review_in_progress,2023-03-22,8
264,2023-03-30,370,Master in Finance,September 2023,Master in Finance September 2023,Male,22,0.0,0.0,Greece,Egypt,enrolled,2022-09-02,209
265,2023-03-30,371,Master in Finance,September 2022,Master in Finance September 2022,Male,22,0.0,0.0,India,,enrolled,2022-07-01,272
266,2023-03-30,374,Master in Finance,September 2022,Master in Finance September 2022,Female,24,12.0,1.0,India,,on_hold,2022-02-23,400
267,2023-03-30,376,Master in Finance,September 2023,Master in Finance September 2023,Male,22,4.0,0.3333333333333333,India,,enrolled,2022-10-16,165
268,2023-03-30,377,Master in Marketing,September 2023,Master in Marketing September 2023,Female,26,36.0,3.0,Portugal,,enrolled,2023-01-11,78
269,2023-03-30,378,Master in Finance,September 2022,Master in Finance September 2022,Male,20,0.0,0.0,Russian Federation,,enrolled,2021-12-19,466
270,2023-03-30,379,Master in Finance,September 2023,Master in Finance September 2023,Female,21,19.0,1.5833333333333333,India,,rejected,2022-12-11,109
271,2023-03-30,381,Master in Marketing,September 2023,Master in Marketing September 2023,Male,28,0.0,0.0,India,,on_hold,2022-09-04,207
272,2023-03-30,382,Master in Management,September 2022,Master in Management September 2022,Female,22,0.0,0.0,India,,rejected,2022-06-10,293
273,2023-03-30,383,Master in Marketing,September 2022,Master in Marketing September 2022,Male,22,24.0,2.0,India,,rejected,2022-07-27,246
274,2023-03-30,384,Master in Management,September 2022,Master in Management September 2022,Female,22,0.0,0.0,Korea,,enrolled,2022-01-11,443
275,2023-03-30,385,Master in Management,September 2023,Master in Management September 2023,Female,25,24.0,2.0,France,,rejected,2022-10-23,158
276,2023-03-30,387,Master in Management,September 2022,Master in Management September 2022,Male,23,3.0,0.25,China,,withdrawn,2022-03-14,381
277,2023-03-30,388,Master in Finance,September 2023,Master in Finance September 2023,Male,23,6.0,0.5,Russian Federation,,rejected,2023-01-14,75
278,2023-03-30,389,Master in Marketing,September 2022,Master in Marketing September 2022,Female,31,7.0,0.5833333333333334,China,,withdrawn,2021-09-25,551
279,2023-03-30,390,Master in Marketing,September 2023,Master in Marketing September 2023,Female,25,13.0,1.0833333333333333,United States,Spain,declined_offer,2022-12-05,115
280,2023-03-30,391,Master in Management,September 2021,Master in Management September 2021,Female,22,0.0,0.0,Germany,Finland,deferred,2020-10-03,908
281,2023-03-30,393,Master in Marketing,September 2022,Master in Marketing September 2022,Female,22,0.0,0.0,Netherlands,,enrolled,2022-01-04,450
282,2023-03-30,396,Master in Management,September 2021,Master in Management September 2021,Male,23,0.0,0.0,India,Canada,deferred,2021-06-11,657
283,2023-03-30,397,Master in Management,September 2021,Master in Management September 2021,Male,28,12.0,1.0,Russian Federation,,on_hold,2021-01-03,816
284,2023-03-30,398,Master in Marketing,September 2021,Master in Marketing September 2021,Female,21,0.0,0.0,India,,withdrawn,2021-02-16,772
285,2023-03-30,399,Master in Marketing,September 2023,Master in Marketing September 2023,Female,24,5.0,0.4166666666666667,China,,withdrawn,2022-09-09,202
286,2023-03-30,401,Master in Management,September 2023,Master in Management September 2023,Female,20,0.0,0.0,Germany,,declined_offer,2022-09-15,196
287,2023-03-30,402,Master in Management,September 2023,Master in Management September 2023,Female,22,4.0,0.3333333333333333,China,,rejected,2023-02-08,50
288,2023-03-30,403,Master in Management,September 2023,Master in Management September 2023,Male,23,0.0,0.0,Germany,,rejected,2023-02-19,39
289,2023-03-30,404,Master in Finance,September 2022,Master in Finance September 2022,Male,22,15.0,1.25,Jordan,Greece,rejected,2022-05-24,310
290,2023-03-30,405,Master in Marketing,September 2021,Master in Marketing September 2021,Female,24,12.0,1.0,France,Lebanon,declined_offer,2020-11-15,865
291,2023-03-30,406,Master in Management,September 2022,Master in Management September 2022,Female,24,7.0,0.5833333333333334,India,,declined_offer,2022-04-22,342
292,2023-03-30,407,Master in Management,September 2023,Master in Management September 2023,Female,22,6.0,0.5,Taiwan,,enrolled,2022-12-21,99
293,2023-03-30,409,Master in Finance,September 2022,Master in Finance September 2022,Male,30,15.0,1.25,India,,declined_offer,2022-03-16,379
294,2023-03-30,410,Master in Finance,September 2022,Master in Finance September 2022,Female,34,0.0,0.0,United States,,rejected,2022-08-23,219
295,2023-03-30,411,Master in Finance,September 2022,Master in Finance September 2022,Female,22,0.0,0.0,China,,rejected,2022-08-28,214
296,2023-03-30,412,Master in Finance,September 2022,Master in Finance September 2022,Male,26,6.0,0.5,Greece,,enrolled,2021-11-30,485
297,2023-03-30,413,Master in Marketing,September 2021,Master in Marketing September 2021,Female,22,10.0,0.8333333333333334,Philippines,,declined_offer,2021-01-19,800
298,2023-03-30,417,Master in Marketing,September 2022,Master in Marketing September 2022,Male,22,0.0,0.0,Germany,,enrolled,2022-05-17,317
299,2023-03-30,420,Master in Marketing,September 2021,Master in Marketing September 2021,Male,22,0.0,0.0,Russian Federation,,enrolled,2021-05-12,687
300,2023-03-30,421,Master in Marketing,September 2022,Master in Marketing September 2022,Male,24,24.0,2.0,India,,enrolled,2021-12-06,479
301,2023-03-30,422,Master in Marketing,September 2022,Master in Marketing September 2022,Female,24,5.0,0.4166666666666667,Italy,,declined_offer,2022-01-04,450
302,2023-03-30,423,Master in Finance,September 2021,Master in Finance September 2021,Female,23,0.0,0.0,Mexico,,enrolled,2021-04-04,725
303,2023-03-30,424,Master in Marketing,September 2022,Master in Marketing September 2022,Female,22,1.0,0.08333333333333333,Italy,,enrolled,2022-05-21,313
304,2023-03-30,426,Master in Management,September 2022,Master in Management September 2022,Male,24,14.0,1.1666666666666667,India,,on_hold,2021-12-24,461
305,2023-03-30,427,Master in Finance,September 2022,Master in Finance September 2022,Male,25,0.0,0.0,India,,rejected,2022-08-24,218
306,2023-03-30,428,Master in Finance,September 2022,Master in Finance September 2022,Male,22,0.0,0.0,Russian Federation,,enrolled,2021-11-09,506
307,2023-03-30,429,Master in Management,September 2021,Master in Management September 2021,Male,24,14.0,1.1666666666666667,Russian Federation,,on_hold,2021-06-25,643
308,2023-03-30,431,Master in Management,September 2022,Master in Management September 2022,Male,21,0.0,0.0,India,,rejected,2021-11-08,507
309,2023-03-30,434,Master in Management,September 2023,Master in Management September 2023,Female,22,1.0,0.08333333333333333,India,,enrolled,2022-11-30,120
310,2023-03-30,435,Master in Management,September 2022,Master in Management September 2022,Male,22,0.0,0.0,India,,on_hold,2021-10-02,544
311,2023-03-30,436,Master in Marketing,September 2022,Master in Marketing September 2022,Female,23,3.0,0.25,Spain,,enrolled,2022-03-20,375
312,2023-03-30,437,Master in Management,September 2021,Master in Management September 2021,Male,26,36.0,3.0,France,,rejected,2021-08-20,587
313,2023-03-30,438,Master in Finance,September 2021,Master in Finance September 2021,Male,20,0.0,0.0,Viet Nam,Colombia,declined_offer,2021-04-22,707
